"X","drug_row","drug_col","cell_line_name","synergy","fold"
"AZD5991_Olaparib_SW837","Olaparib","AZD5991","SW837",-0.0350644263592527,2
"Olaparib_Venetoclax_SW837","Olaparib","Venetoclax","SW837",-0.0370305781839957,1
"AZD6738_Carboplatin_SW837","AZD6738","Carboplatin","SW837",-0.0592559208035722,2
"AZD5991_Lapatinib_SW837","AZD5991","Lapatinib","SW837",0.0145606443334373,0
"AZD7648_Etoposide_SW837","AZD7648","Etoposide","SW837",0.0769412068869051,2
"AZD4320_Lapatinib_SW837","AZD4320","Lapatinib","SW837",0.0934530728546401,4
"AZD1775_SN-38_SW837","AZD1775","SN-38","SW837",0.0563062052739953,4
"5-Fluorouracil_SRA737_SW837","SRA737","5-Fluorouracil","SW837",0.0561635415604117,2
"AZD1775_SRA737_SW837","SRA737","AZD1775","SW837",0.0833494277326038,1
"SCH772984_Taselisib_SW837","Taselisib","SCH772984","SW837",0.128410504882814,3
"Lapatinib_Selumetinib_SW837","Lapatinib","Selumetinib","SW837",0.0895336152570045,3
"Crizotinib_Selumetinib_SW837","Crizotinib","Selumetinib","SW837",0.0046743753585121,1
"AZD4320_Gemcitabine_SW837","AZD4320","Gemcitabine","SW837",0.0038406526864287,0
"SN-38_SRA737_SW837","SRA737","SN-38","SW837",0.0779923692418378,4
"Crizotinib_Dasatinib_SW837","Crizotinib","Dasatinib","SW837",0.037442894205461,1
"Lapatinib_Venetoclax_SW837","Venetoclax","Lapatinib","SW837",-0.0279384215461198,3
"AZD6738_Gemcitabine_SK-MEL-2","AZD6738","Gemcitabine","SK-MEL-2",0.0655792203481071,1
"AZD1775_Gemcitabine_SK-MEL-2","AZD1775","Gemcitabine","SK-MEL-2",-0.0040771338502214,3
"Gemcitabine_SRA737_SK-MEL-2","SRA737","Gemcitabine","SK-MEL-2",0.0759369925331043,4
"AZD8186_Capivasertib_SK-MEL-2","AZD8186","Capivasertib","SK-MEL-2",-0.0209457809053537,3
"AZD8186_Palbociclib_SK-MEL-2","AZD8186","Palbociclib","SK-MEL-2",-0.0278748011454403,2
"AZD5991_Gemcitabine_SK-MEL-2","AZD5991","Gemcitabine","SK-MEL-2",-0.054087427025626,4
"AZD4320_Paclitaxel_SK-MEL-2","AZD4320","Paclitaxel","SK-MEL-2",0.188310962266213,0
"AZD5991_Paclitaxel_SK-MEL-2","AZD5991","Paclitaxel","SK-MEL-2",0.0407586283130962,0
"AZD4320_Olaparib_SK-MEL-2","Olaparib","AZD4320","SK-MEL-2",-0.0237826192815537,2
"AZD5153_Olaparib_SK-MEL-2","Olaparib","AZD5153","SK-MEL-2",-0.020870226173191,0
"AZD5991_Olaparib_SK-MEL-2","Olaparib","AZD5991","SK-MEL-2",0.0525164186041817,2
"Olaparib_Venetoclax_SK-MEL-2","Olaparib","Venetoclax","SK-MEL-2",0.0119809538066893,1
"AZD6738_Carboplatin_SK-MEL-2","AZD6738","Carboplatin","SK-MEL-2",0.0027436697046098,2
"AZD5991_Lapatinib_SK-MEL-2","AZD5991","Lapatinib","SK-MEL-2",-0.0030414887727288,0
"AZD7648_Etoposide_SK-MEL-2","AZD7648","Etoposide","SK-MEL-2",-0.0096388593634027,2
"AZD4320_Lapatinib_SK-MEL-2","AZD4320","Lapatinib","SK-MEL-2",-0.0382220436611269,4
"AZD1775_SN-38_SK-MEL-2","AZD1775","SN-38","SK-MEL-2",0.0514894757921086,4
"5-Fluorouracil_SRA737_SK-MEL-2","SRA737","5-Fluorouracil","SK-MEL-2",-0.0182851583724686,2
"AZD1775_SRA737_SK-MEL-2","SRA737","AZD1775","SK-MEL-2",0.108617024992075,1
"SCH772984_Taselisib_SK-MEL-2","Taselisib","SCH772984","SK-MEL-2",0.147410375135329,3
"Lapatinib_Selumetinib_SK-MEL-2","Lapatinib","Selumetinib","SK-MEL-2",0.0290326841477576,3
"Crizotinib_Selumetinib_SK-MEL-2","Crizotinib","Selumetinib","SK-MEL-2",0.0506270895232022,1
"AZD4320_Gemcitabine_SK-MEL-2","AZD4320","Gemcitabine","SK-MEL-2",-0.036169285240026,0
"SN-38_SRA737_SK-MEL-2","SRA737","SN-38","SK-MEL-2",0.0997576247867954,4
"Crizotinib_Dasatinib_SK-MEL-2","Crizotinib","Dasatinib","SK-MEL-2",-0.0276566478253901,1
"Lapatinib_Venetoclax_SK-MEL-2","Venetoclax","Lapatinib","SK-MEL-2",-0.0115517564084609,3
"AZD6738_Gemcitabine_SK-MM-2","AZD6738","Gemcitabine","SK-MM-2",0.123763539454198,1
"AZD1775_Gemcitabine_SK-MM-2","AZD1775","Gemcitabine","SK-MM-2",0.0823580484014569,3
"Gemcitabine_SRA737_SK-MM-2","SRA737","Gemcitabine","SK-MM-2",0.126771792821199,4
"AZD8186_Capivasertib_SK-MM-2","AZD8186","Capivasertib","SK-MM-2",-0.0179596406059454,3
"AZD8186_Palbociclib_SK-MM-2","AZD8186","Palbociclib","SK-MM-2",0.0339976053014454,2
"AZD5991_Gemcitabine_SK-MM-2","AZD5991","Gemcitabine","SK-MM-2",-0.0119126299938806,4
"AZD4320_Paclitaxel_SK-MM-2","AZD4320","Paclitaxel","SK-MM-2",0.0721049528181699,0
"AZD5991_Paclitaxel_SK-MM-2","AZD5991","Paclitaxel","SK-MM-2",0.0082661524835307,0
"AZD4320_Olaparib_SK-MM-2","Olaparib","AZD4320","SK-MM-2",0.0097863912834299,2
"AZD5153_Olaparib_SK-MM-2","Olaparib","AZD5153","SK-MM-2",-0.0258232200918584,0
"AZD5991_Olaparib_SK-MM-2","Olaparib","AZD5991","SK-MM-2",-0.0066775575935427,2
"Olaparib_Venetoclax_SK-MM-2","Olaparib","Venetoclax","SK-MM-2",0.0229678621692107,1
"AZD6738_Carboplatin_SK-MM-2","AZD6738","Carboplatin","SK-MM-2",-0.00071163140539712,2
"AZD5991_Lapatinib_SK-MM-2","AZD5991","Lapatinib","SK-MM-2",0.0016236013684455,0
"AZD7648_Etoposide_SK-MM-2","AZD7648","Etoposide","SK-MM-2",0.0412549905099935,2
"AZD4320_Lapatinib_SK-MM-2","AZD4320","Lapatinib","SK-MM-2",0.0757485395461511,4
"AZD1775_SN-38_SK-MM-2","AZD1775","SN-38","SK-MM-2",0.0540225826049376,4
"5-Fluorouracil_SRA737_SK-MM-2","SRA737","5-Fluorouracil","SK-MM-2",-0.0269718447348702,2
"AZD1775_SRA737_SK-MM-2","SRA737","AZD1775","SK-MM-2",0.0461655299467708,1
"SCH772984_Taselisib_SK-MM-2","Taselisib","SCH772984","SK-MM-2",0.0230192316893817,3
"Lapatinib_Selumetinib_SK-MM-2","Lapatinib","Selumetinib","SK-MM-2",-0.0086905395332102,3
"Crizotinib_Selumetinib_SK-MM-2","Crizotinib","Selumetinib","SK-MM-2",-0.0389327131332441,1
"AZD4320_Gemcitabine_SK-MM-2","AZD4320","Gemcitabine","SK-MM-2",0.0212787569534021,0
"SN-38_SRA737_SK-MM-2","SRA737","SN-38","SK-MM-2",0.0307379130099899,4
"Crizotinib_Dasatinib_SK-MM-2","Crizotinib","Dasatinib","SK-MM-2",-0.0367203324325589,1
"Lapatinib_Venetoclax_SK-MM-2","Venetoclax","Lapatinib","SK-MM-2",0.0127968688194694,3
"AZD6738_Gemcitabine_COR-L95","AZD6738","Gemcitabine","COR-L95",0.0144285834127146,1
"AZD1775_Gemcitabine_COR-L95","AZD1775","Gemcitabine","COR-L95",0.00068477049852568,3
"Gemcitabine_SRA737_COR-L95","SRA737","Gemcitabine","COR-L95",0.0328746204506736,4
"AZD8186_Capivasertib_COR-L95","AZD8186","Capivasertib","COR-L95",-0.0579947353108975,3
"AZD8186_Palbociclib_COR-L95","AZD8186","Palbociclib","COR-L95",-0.0060873036288126,2
"AZD5991_Gemcitabine_COR-L95","AZD5991","Gemcitabine","COR-L95",0.00056858038836922,4
"AZD4320_Paclitaxel_COR-L95","AZD4320","Paclitaxel","COR-L95",0.179809668739254,0
"AZD5991_Paclitaxel_COR-L95","AZD5991","Paclitaxel","COR-L95",0.025445756749764,0
"AZD4320_Olaparib_COR-L95","Olaparib","AZD4320","COR-L95",0.109449763009327,2
"AZD5153_Olaparib_COR-L95","Olaparib","AZD5153","COR-L95",-0.0156738063859908,0
"AZD5991_Olaparib_COR-L95","Olaparib","AZD5991","COR-L95",-0.0183937022452328,2
"Olaparib_Venetoclax_COR-L95","Olaparib","Venetoclax","COR-L95",0.140501863358799,1
"AZD6738_Carboplatin_COR-L95","AZD6738","Carboplatin","COR-L95",-0.0856225223711289,2
"AZD5991_Lapatinib_COR-L95","AZD5991","Lapatinib","COR-L95",-0.0056056703068595,0
"AZD7648_Etoposide_COR-L95","AZD7648","Etoposide","COR-L95",0.0606393299589789,2
"AZD4320_Lapatinib_COR-L95","AZD4320","Lapatinib","COR-L95",0.0531607214983789,4
"AZD1775_SN-38_COR-L95","AZD1775","SN-38","COR-L95",-0.0316059369499988,4
"5-Fluorouracil_SRA737_COR-L95","SRA737","5-Fluorouracil","COR-L95",-0.0066851000038546,2
"AZD1775_SRA737_COR-L95","SRA737","AZD1775","COR-L95",0.0337391351651347,1
"SCH772984_Taselisib_COR-L95","Taselisib","SCH772984","COR-L95",-0.0304913167762539,3
"Lapatinib_Selumetinib_COR-L95","Lapatinib","Selumetinib","COR-L95",-0.0229243954673435,3
"Crizotinib_Selumetinib_COR-L95","Crizotinib","Selumetinib","COR-L95",-0.0653107568739452,1
"AZD4320_Gemcitabine_COR-L95","AZD4320","Gemcitabine","COR-L95",0.122024517429936,0
"SN-38_SRA737_COR-L95","SRA737","SN-38","COR-L95",0.0127032148612841,4
"Crizotinib_Dasatinib_COR-L95","Crizotinib","Dasatinib","COR-L95",-0.0481800134730778,1
"Lapatinib_Venetoclax_COR-L95","Venetoclax","Lapatinib","COR-L95",-0.0248488505071822,3
"AZD6738_Carboplatin_NCI-H1648","AZD6738","Carboplatin","NCI-H1648",-0.0389084040166613,2
"AZD5991_Lapatinib_NCI-H1648","AZD5991","Lapatinib","NCI-H1648",0.0403615246786947,0
"AZD7648_Etoposide_NCI-H1648","AZD7648","Etoposide","NCI-H1648",-0.0276834067629425,2
"AZD4320_Lapatinib_NCI-H1648","AZD4320","Lapatinib","NCI-H1648",0.0340229274211042,4
"AZD1775_SN-38_NCI-H1648","AZD1775","SN-38","NCI-H1648",0.0295531649316933,4
"5-Fluorouracil_SRA737_NCI-H1648","SRA737","5-Fluorouracil","NCI-H1648",-0.0319895279500459,2
"AZD1775_SRA737_NCI-H1648","SRA737","AZD1775","NCI-H1648",0.0281216570812956,1
"SCH772984_Taselisib_NCI-H1648","Taselisib","SCH772984","NCI-H1648",0.170367915444191,3
"Lapatinib_Selumetinib_NCI-H1648","Lapatinib","Selumetinib","NCI-H1648",0.152274000814405,3
"Crizotinib_Selumetinib_NCI-H1648","Crizotinib","Selumetinib","NCI-H1648",-0.0551214810192662,1
"AZD4320_Gemcitabine_NCI-H1648","AZD4320","Gemcitabine","NCI-H1648",0.0042419713462294,0
"SN-38_SRA737_NCI-H1648","SRA737","SN-38","NCI-H1648",0.0438392657005465,4
"Crizotinib_Dasatinib_NCI-H1648","Crizotinib","Dasatinib","NCI-H1648",0.0989966334661196,1
"Lapatinib_Venetoclax_NCI-H1648","Venetoclax","Lapatinib","NCI-H1648",0.0570363541299165,3
"AZD6738_Gemcitabine_NCI-H358","AZD6738","Gemcitabine","NCI-H358",0.130813440293825,1
"AZD1775_Gemcitabine_NCI-H358","AZD1775","Gemcitabine","NCI-H358",0.053129062962501,3
"Gemcitabine_SRA737_NCI-H358","SRA737","Gemcitabine","NCI-H358",0.0622944488133196,4
"AZD8186_Capivasertib_NCI-H358","AZD8186","Capivasertib","NCI-H358",-0.0249597677880404,3
"AZD8186_Palbociclib_NCI-H358","AZD8186","Palbociclib","NCI-H358",0.0248751842392497,2
"AZD5991_Gemcitabine_NCI-H358","AZD5991","Gemcitabine","NCI-H358",0.0068495737171682,4
"AZD4320_Paclitaxel_NCI-H358","AZD4320","Paclitaxel","NCI-H358",0.0360248369414373,0
"AZD5991_Paclitaxel_NCI-H358","AZD5991","Paclitaxel","NCI-H358",-0.0060671805554244,0
"AZD4320_Olaparib_NCI-H358","Olaparib","AZD4320","NCI-H358",-0.0182926363958692,2
"AZD5153_Olaparib_NCI-H358","Olaparib","AZD5153","NCI-H358",0.0016991711116447,0
"AZD5991_Olaparib_NCI-H358","Olaparib","AZD5991","NCI-H358",-0.0301976535425854,2
"Olaparib_Venetoclax_NCI-H358","Olaparib","Venetoclax","NCI-H358",-0.0340925789938873,1
"AZD6738_Carboplatin_NCI-H358","AZD6738","Carboplatin","NCI-H358",-0.0652160217059623,2
"AZD5991_Lapatinib_NCI-H358","AZD5991","Lapatinib","NCI-H358",0.0289626640622355,0
"AZD7648_Etoposide_NCI-H358","AZD7648","Etoposide","NCI-H358",0.041076863259487,2
"AZD4320_Lapatinib_NCI-H358","AZD4320","Lapatinib","NCI-H358",0.0237598018883989,4
"AZD1775_SN-38_NCI-H358","AZD1775","SN-38","NCI-H358",0.0607342605324212,4
"5-Fluorouracil_SRA737_NCI-H358","SRA737","5-Fluorouracil","NCI-H358",-0.0258126716886053,2
"AZD1775_SRA737_NCI-H358","SRA737","AZD1775","NCI-H358",0.0603402644628154,1
"SCH772984_Taselisib_NCI-H358","Taselisib","SCH772984","NCI-H358",0.113241388499823,3
"Lapatinib_Selumetinib_NCI-H358","Lapatinib","Selumetinib","NCI-H358",0.0656844438189786,3
"Crizotinib_Selumetinib_NCI-H358","Crizotinib","Selumetinib","NCI-H358",-0.0258357676522667,1
"AZD4320_Gemcitabine_NCI-H358","AZD4320","Gemcitabine","NCI-H358",0.0078008931858564,0
"SN-38_SRA737_NCI-H358","SRA737","SN-38","NCI-H358",0.0824626694722708,4
"Crizotinib_Dasatinib_NCI-H358","Crizotinib","Dasatinib","NCI-H358",-0.0187161176190075,1
"Lapatinib_Venetoclax_NCI-H358","Venetoclax","Lapatinib","NCI-H358",-0.0065206989380577,3
"AZD6738_Carboplatin_TGBC11TKB","AZD6738","Carboplatin","TGBC11TKB",-0.0416947593196463,2
"AZD5991_Lapatinib_TGBC11TKB","AZD5991","Lapatinib","TGBC11TKB",0.0939622508273428,0
"AZD7648_Etoposide_TGBC11TKB","AZD7648","Etoposide","TGBC11TKB",-0.0419454147117895,2
"AZD4320_Lapatinib_TGBC11TKB","AZD4320","Lapatinib","TGBC11TKB",0.0949960318246471,4
"AZD1775_SN-38_TGBC11TKB","AZD1775","SN-38","TGBC11TKB",0.0279965585086635,4
"5-Fluorouracil_SRA737_TGBC11TKB","SRA737","5-Fluorouracil","TGBC11TKB",0.0768958605811684,2
"AZD1775_SRA737_TGBC11TKB","SRA737","AZD1775","TGBC11TKB",0.10057072275285,1
"SCH772984_Taselisib_TGBC11TKB","Taselisib","SCH772984","TGBC11TKB",0.188079593810508,3
"Lapatinib_Selumetinib_TGBC11TKB","Lapatinib","Selumetinib","TGBC11TKB",0.137157276899854,3
"Crizotinib_Selumetinib_TGBC11TKB","Crizotinib","Selumetinib","TGBC11TKB",0.0716730141814216,1
"AZD4320_Gemcitabine_TGBC11TKB","AZD4320","Gemcitabine","TGBC11TKB",0.0492148299789655,0
"SN-38_SRA737_TGBC11TKB","SRA737","SN-38","TGBC11TKB",0.0570481880267032,4
"Crizotinib_Dasatinib_TGBC11TKB","Crizotinib","Dasatinib","TGBC11TKB",-0.0260201626241169,1
"Lapatinib_Venetoclax_TGBC11TKB","Venetoclax","Lapatinib","TGBC11TKB",0.0305310851043253,3
"AZD6738_Gemcitabine_SK-CO-1","AZD6738","Gemcitabine","SK-CO-1",0.102357697262343,1
"AZD1775_Gemcitabine_SK-CO-1","AZD1775","Gemcitabine","SK-CO-1",0.0605924286543068,3
"Gemcitabine_SRA737_SK-CO-1","SRA737","Gemcitabine","SK-CO-1",0.102413061678327,4
"AZD8186_Capivasertib_SK-CO-1","AZD8186","Capivasertib","SK-CO-1",0.05299949570988,3
"AZD8186_Palbociclib_SK-CO-1","AZD8186","Palbociclib","SK-CO-1",0.0639317798953195,2
"AZD5991_Gemcitabine_SK-CO-1","AZD5991","Gemcitabine","SK-CO-1",-0.0142870892847391,4
"AZD4320_Paclitaxel_SK-CO-1","AZD4320","Paclitaxel","SK-CO-1",0.038685590823058,0
"AZD5991_Paclitaxel_SK-CO-1","AZD5991","Paclitaxel","SK-CO-1",-0.0464293059391443,0
"AZD4320_Olaparib_SK-CO-1","Olaparib","AZD4320","SK-CO-1",0.0820989874738723,2
"AZD5153_Olaparib_SK-CO-1","Olaparib","AZD5153","SK-CO-1",0.0082533955613914,0
"AZD5991_Olaparib_SK-CO-1","Olaparib","AZD5991","SK-CO-1",0.0060108181940955,2
"Olaparib_Venetoclax_SK-CO-1","Olaparib","Venetoclax","SK-CO-1",-0.0254902698472492,1
"AZD6738_Carboplatin_SK-CO-1","AZD6738","Carboplatin","SK-CO-1",0.0231034026248692,2
"AZD5991_Lapatinib_SK-CO-1","AZD5991","Lapatinib","SK-CO-1",0.0172285413062183,0
"AZD7648_Etoposide_SK-CO-1","AZD7648","Etoposide","SK-CO-1",0.089361763797683,2
"AZD4320_Lapatinib_SK-CO-1","AZD4320","Lapatinib","SK-CO-1",0.113126085248391,4
"AZD1775_SN-38_SK-CO-1","AZD1775","SN-38","SK-CO-1",0.0161568025686148,4
"5-Fluorouracil_SRA737_SK-CO-1","SRA737","5-Fluorouracil","SK-CO-1",0.0434797154820736,2
"AZD1775_SRA737_SK-CO-1","SRA737","AZD1775","SK-CO-1",0.0637178702444908,1
"SCH772984_Taselisib_SK-CO-1","Taselisib","SCH772984","SK-CO-1",0.146108611619855,3
"Lapatinib_Selumetinib_SK-CO-1","Lapatinib","Selumetinib","SK-CO-1",0.0769950228978802,3
"Crizotinib_Selumetinib_SK-CO-1","Crizotinib","Selumetinib","SK-CO-1",0.0296539693293682,1
"AZD4320_Gemcitabine_SK-CO-1","AZD4320","Gemcitabine","SK-CO-1",0.0476639336521471,0
"SN-38_SRA737_SK-CO-1","SRA737","SN-38","SK-CO-1",-0.0438502106622911,4
"Crizotinib_Dasatinib_SK-CO-1","Crizotinib","Dasatinib","SK-CO-1",0.051377527829074,1
"Lapatinib_Venetoclax_SK-CO-1","Venetoclax","Lapatinib","SK-CO-1",0.0229761066949166,3
"AZD6738_Gemcitabine_SK-OV-3","AZD6738","Gemcitabine","SK-OV-3",0.0965842527682701,1
"AZD1775_Gemcitabine_SK-OV-3","AZD1775","Gemcitabine","SK-OV-3",0.0121963097447821,3
"Gemcitabine_SRA737_SK-OV-3","SRA737","Gemcitabine","SK-OV-3",0.070898377101239,4
"AZD8186_Capivasertib_SK-OV-3","AZD8186","Capivasertib","SK-OV-3",0.0050146599517508,3
"AZD8186_Palbociclib_SK-OV-3","AZD8186","Palbociclib","SK-OV-3",-0.0041640588262801,2
"AZD5991_Gemcitabine_SK-OV-3","AZD5991","Gemcitabine","SK-OV-3",-0.0118500789313859,4
"AZD4320_Paclitaxel_SK-OV-3","AZD4320","Paclitaxel","SK-OV-3",0.302073817732362,0
"AZD5991_Paclitaxel_SK-OV-3","AZD5991","Paclitaxel","SK-OV-3",-0.0059395258089403,0
"AZD4320_Olaparib_SK-OV-3","Olaparib","AZD4320","SK-OV-3",-0.037667014748086,2
"AZD5153_Olaparib_SK-OV-3","Olaparib","AZD5153","SK-OV-3",-0.00012670595758371,0
"AZD5991_Olaparib_SK-OV-3","Olaparib","AZD5991","SK-OV-3",-0.0384859282585542,2
"Olaparib_Venetoclax_SK-OV-3","Olaparib","Venetoclax","SK-OV-3",-0.0288342663858459,1
"AZD6738_Carboplatin_SK-OV-3","AZD6738","Carboplatin","SK-OV-3",-0.0520850227059737,2
"AZD5991_Lapatinib_SK-OV-3","AZD5991","Lapatinib","SK-OV-3",0.085623046099863,0
"AZD7648_Etoposide_SK-OV-3","AZD7648","Etoposide","SK-OV-3",-0.0021888022744319,2
"AZD4320_Lapatinib_SK-OV-3","AZD4320","Lapatinib","SK-OV-3",0.0490181740599632,4
"AZD1775_SN-38_SK-OV-3","AZD1775","SN-38","SK-OV-3",0.0387652659282659,4
"5-Fluorouracil_SRA737_SK-OV-3","SRA737","5-Fluorouracil","SK-OV-3",-0.0062795289401797,2
"AZD1775_SRA737_SK-OV-3","SRA737","AZD1775","SK-OV-3",0.0481187893648711,1
"SCH772984_Taselisib_SK-OV-3","Taselisib","SCH772984","SK-OV-3",0.107387343655325,3
"Lapatinib_Selumetinib_SK-OV-3","Lapatinib","Selumetinib","SK-OV-3",0.0242912210725219,3
"Crizotinib_Selumetinib_SK-OV-3","Crizotinib","Selumetinib","SK-OV-3",-0.0195281070031436,1
"AZD4320_Gemcitabine_SK-OV-3","AZD4320","Gemcitabine","SK-OV-3",-0.032675006243867,0
"SN-38_SRA737_SK-OV-3","SRA737","SN-38","SK-OV-3",0.0253987190440468,4
"Crizotinib_Dasatinib_SK-OV-3","Crizotinib","Dasatinib","SK-OV-3",0.0699784029017492,1
"Lapatinib_Venetoclax_SK-OV-3","Venetoclax","Lapatinib","SK-OV-3",0.0226165162634927,3
"AZD6738_Gemcitabine_NCI-H810","AZD6738","Gemcitabine","NCI-H810",0.151945184853471,1
"AZD1775_Gemcitabine_NCI-H810","AZD1775","Gemcitabine","NCI-H810",0.0259087510100335,3
"Gemcitabine_SRA737_NCI-H810","SRA737","Gemcitabine","NCI-H810",0.166990844831674,4
"AZD8186_Capivasertib_NCI-H810","AZD8186","Capivasertib","NCI-H810",-0.0705223154069914,3
"AZD8186_Palbociclib_NCI-H810","AZD8186","Palbociclib","NCI-H810",-0.0011099663441195,2
"AZD5991_Gemcitabine_NCI-H810","AZD5991","Gemcitabine","NCI-H810",0.0943291017019054,4
"AZD4320_Paclitaxel_NCI-H810","AZD4320","Paclitaxel","NCI-H810",0.311575486055114,0
"AZD5991_Paclitaxel_NCI-H810","AZD5991","Paclitaxel","NCI-H810",0.187911603183006,0
"AZD4320_Olaparib_NCI-H810","Olaparib","AZD4320","NCI-H810",-0.0065486562549434,2
"AZD5153_Olaparib_NCI-H810","Olaparib","AZD5153","NCI-H810",0.0042086674705781,0
"AZD5991_Olaparib_NCI-H810","Olaparib","AZD5991","NCI-H810",-0.016130504336934,2
"Olaparib_Venetoclax_NCI-H810","Olaparib","Venetoclax","NCI-H810",-0.0294000583980614,1
"AZD6738_Carboplatin_NCI-H810","AZD6738","Carboplatin","NCI-H810",-0.0866857078569453,2
"AZD5991_Lapatinib_NCI-H810","AZD5991","Lapatinib","NCI-H810",-0.0411533729202169,0
"AZD7648_Etoposide_NCI-H810","AZD7648","Etoposide","NCI-H810",0.00090655240242459,2
"AZD4320_Lapatinib_NCI-H810","AZD4320","Lapatinib","NCI-H810",-0.0350497134765984,4
"AZD1775_SN-38_NCI-H810","AZD1775","SN-38","NCI-H810",0.0461886136573288,4
"5-Fluorouracil_SRA737_NCI-H810","SRA737","5-Fluorouracil","NCI-H810",-0.035499051569497,2
"AZD1775_SRA737_NCI-H810","SRA737","AZD1775","NCI-H810",0.124961067331431,1
"SCH772984_Taselisib_NCI-H810","Taselisib","SCH772984","NCI-H810",-0.0396899018102564,3
"Lapatinib_Selumetinib_NCI-H810","Lapatinib","Selumetinib","NCI-H810",-0.0346191491814934,3
"Crizotinib_Selumetinib_NCI-H810","Crizotinib","Selumetinib","NCI-H810",-0.0799272186777153,1
"AZD4320_Gemcitabine_NCI-H810","AZD4320","Gemcitabine","NCI-H810",0.0150607480673278,0
"SN-38_SRA737_NCI-H810","SRA737","SN-38","NCI-H810",0.122392931145004,4
"Crizotinib_Dasatinib_NCI-H810","Crizotinib","Dasatinib","NCI-H810",-0.0459453224209668,1
"Lapatinib_Venetoclax_NCI-H810","Venetoclax","Lapatinib","NCI-H810",-0.0422850176254154,3
"AZD6738_Gemcitabine_COLO-680N","AZD6738","Gemcitabine","COLO-680N",0.0847242955681019,1
"AZD1775_Gemcitabine_COLO-680N","AZD1775","Gemcitabine","COLO-680N",0.0681957403279919,3
"Gemcitabine_SRA737_COLO-680N","SRA737","Gemcitabine","COLO-680N",0.0544127869977048,4
"AZD8186_Capivasertib_COLO-680N","AZD8186","Capivasertib","COLO-680N",-9.31581266744893e-05,3
"AZD8186_Palbociclib_COLO-680N","AZD8186","Palbociclib","COLO-680N",0.0028425315955184,2
"AZD5991_Gemcitabine_COLO-680N","AZD5991","Gemcitabine","COLO-680N",0.0076088560892512,4
"AZD4320_Paclitaxel_COLO-680N","AZD4320","Paclitaxel","COLO-680N",0.125822754819162,0
"AZD5991_Paclitaxel_COLO-680N","AZD5991","Paclitaxel","COLO-680N",0.0331691363866122,0
"AZD4320_Olaparib_COLO-680N","Olaparib","AZD4320","COLO-680N",-0.0362791976625292,2
"AZD5153_Olaparib_COLO-680N","Olaparib","AZD5153","COLO-680N",-0.0184721426153399,0
"AZD5991_Olaparib_COLO-680N","Olaparib","AZD5991","COLO-680N",-0.0355588708069031,2
"Olaparib_Venetoclax_COLO-680N","Olaparib","Venetoclax","COLO-680N",-0.0388849702987211,1
"AZD6738_Carboplatin_COLO-680N","AZD6738","Carboplatin","COLO-680N",0.0153017481783697,2
"AZD5991_Lapatinib_COLO-680N","AZD5991","Lapatinib","COLO-680N",0.0243877718741843,0
"AZD7648_Etoposide_COLO-680N","AZD7648","Etoposide","COLO-680N",0.0735687810139021,2
"AZD4320_Lapatinib_COLO-680N","AZD4320","Lapatinib","COLO-680N",0.0384259773283487,4
"AZD1775_SN-38_COLO-680N","AZD1775","SN-38","COLO-680N",0.0541780375577579,4
"5-Fluorouracil_SRA737_COLO-680N","SRA737","5-Fluorouracil","COLO-680N",0.0558968528483334,2
"AZD1775_SRA737_COLO-680N","SRA737","AZD1775","COLO-680N",0.0713123558957007,1
"SCH772984_Taselisib_COLO-680N","Taselisib","SCH772984","COLO-680N",0.0744375491178285,3
"Lapatinib_Selumetinib_COLO-680N","Lapatinib","Selumetinib","COLO-680N",0.0254893743759625,3
"Crizotinib_Selumetinib_COLO-680N","Crizotinib","Selumetinib","COLO-680N",-0.0067367705390533,1
"AZD4320_Gemcitabine_COLO-680N","AZD4320","Gemcitabine","COLO-680N",-0.0447241039780114,0
"SN-38_SRA737_COLO-680N","SRA737","SN-38","COLO-680N",0.0548030865047031,4
"Crizotinib_Dasatinib_COLO-680N","Crizotinib","Dasatinib","COLO-680N",0.0622649619845716,1
"Lapatinib_Venetoclax_COLO-680N","Venetoclax","Lapatinib","COLO-680N",0.0063248672036486,3
"AZD6738_Gemcitabine_HT-1376","AZD6738","Gemcitabine","HT-1376",0.0116573457338259,1
"AZD1775_Gemcitabine_HT-1376","AZD1775","Gemcitabine","HT-1376",-0.0191632667491542,3
"Gemcitabine_SRA737_HT-1376","SRA737","Gemcitabine","HT-1376",0.0142239731192733,4
"AZD8186_Capivasertib_HT-1376","AZD8186","Capivasertib","HT-1376",-0.0277479423664965,3
"AZD8186_Palbociclib_HT-1376","AZD8186","Palbociclib","HT-1376",-0.02455377220662,2
"AZD5991_Gemcitabine_HT-1376","AZD5991","Gemcitabine","HT-1376",-0.0137886066447136,4
"AZD4320_Paclitaxel_HT-1376","AZD4320","Paclitaxel","HT-1376",0.106242655404284,0
"AZD5991_Paclitaxel_HT-1376","AZD5991","Paclitaxel","HT-1376",-0.0299108743779602,0
"AZD4320_Olaparib_HT-1376","Olaparib","AZD4320","HT-1376",-0.0395291930560976,2
"AZD5153_Olaparib_HT-1376","Olaparib","AZD5153","HT-1376",-0.0278005967923116,0
"AZD5991_Olaparib_HT-1376","Olaparib","AZD5991","HT-1376",-0.0262807389332447,2
"Olaparib_Venetoclax_HT-1376","Olaparib","Venetoclax","HT-1376",-0.0376185785839779,1
